"","seqnames","start","end","width","strand","Conc","Conc_V2084D.shEV","Conc_WT.shEV","Fold","p.value","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","flank_txIds","flank_geneIds","flank_gene_distances"
"376","chr17",48547140,48547540,401,"*",4.70065463129169,3.90903973736994,5.20888339268905,-1.33328754294513,5.62789424171782e-05,0.00131455539688404,"Promoter (<=1kb)",17,48546692,48551248,4557,1,"100874362","ENST00000502764.2",448,"ENSG00000230148","HOXB-AS1","HOXB cluster antisense RNA 1","ENST00000504972.3;ENST00000435312.5;ENST00000508688.5;ENST00000502764.2;ENST00000330070.6;ENST00000571287.1;ENST00000470495.1;ENST00000498678.6;ENST00000472863.5;ENST00000311626.8;ENST00000490677.1;ENST00000460160.5;ENST00000489475.5;ENST00000476342.1;ENST00000471459.1;ENST00000465846.6","100874362;100874362;100874362;100874362;3212;3212;3213;3213;3213;3213;3213;3213;3213;3213;3213;404266","0;0;0;0;0;-3231;6382;0;0;0;0;0;0;0;0;0"
"377","chr6",28589189,28589589,401,"*",3.46069373630681,3.08976812865909,3.75549242207363,-0.698467057382849,0.125224997158131,0.191873046929762,"Promoter (1-2kb)",6,28570535,28587298,16764,2,"114821","ENST00000452236.3",-1891,"ENSG00000232040","ZBED9","zinc finger BED-type containing 9","ENST00000452236.3;ENST00000646382.1;ENST00000530247.1;ENST00000526291.1;ENST00000524745.2","114821;114821;114821;114821;114821","-1891;0;0;-2665;0"
"378","chr16",31215445,31215845,401,"*",3.80657404752222,3.4585370604298,4.08675552196479,-0.66261667570376,0.106834622150729,0.170005577063972,"Promoter (<=1kb)",16,31215962,31216370,409,2,"260434","ENST00000568383.5",525,"ENSG00000169900","PYDC1","pyrin domain containing 1","ENST00000568383.5;ENST00000302964.4;ENST00000613872.1;ENST00000322122.8","260434;260434;493829;493829","525;1290;0;0"
"379","chr3",122383990,122384390,401,"*",4.84666762408295,4.08885102829038,5.34093916102549,-1.28631213245642,5.51493976754504e-05,0.00129820421793973,"Promoter (<=1kb)",3,122384161,122412322,28162,1,"26355","ENST00000693245.1",0,"ENSG00000114023","FAM162A","family with sequence similarity 162 member A","ENST00000291458.9;ENST00000497726.5;ENST00000479899.5;ENST00000498466.1;ENST00000693245.1;ENST00000692876.1;ENST00000232125.9;ENST00000687114.1;ENST00000688794.1;ENST00000685650.1;ENST00000688631.1;ENST00000686831.1;ENST00000477892.5;ENST00000469967.1;ENST00000684791.1;ENST00000689215.1","131076;131076;131076;131076;26355;26355;26355;26355;26355;26355;26355;26355;26355;26355;26355;26355","-759;-759;-763;-759;0;0;0;0;0;0;0;0;0;0;0;0"
"380","chr11",2992377,2992777,401,"*",4.44355640256748,4.04526056919175,4.75534544392956,-0.74575217336887,0.0271916139853896,0.0621477175770052,"Promoter (<=1kb)",11,2944431,2992377,47947,2,"4676","ENST00000620138.4",0,"ENSG00000205531","NAP1L4","nucleosome assembly protein 1 like 4","ENST00000620138.4;ENST00000380542.9;ENST00000526115.5;ENST00000532325.6;ENST00000448187.5;ENST00000399614.6;ENST00000430811.5;ENST00000529361.5;ENST00000528968.5;ENST00000530064.5;ENST00000526842.5;ENST00000531291.5;ENST00000455338.6;ENST00000534372.1","4676;4676;4676;4676;4676;4676;4676;4676;4676;4676;4676;4676;4676;4676","0;-48;0;-77;-89;-77;-275;-119;-119;-3109;-115;-118;-3218;-119"
"381","chr1",144551825,144552225,401,"*",4.67265061405491,3.95323010015065,5.15049230780778,-1.23116214473709,0.000248951405182806,0.00319863283490363,"Promoter (<=1kb)",1,144551779,144551943,165,2,"6063","ENST00000617626.1",0,"ENSG00000278099","RNVU1-2A","RNA, variant U1 small nuclear 2A","ENST00000617626.1","6063","0"
"382","chr17",78378467,78378867,401,"*",4.42448207536936,3.95054308832513,4.78063027235151,-0.865110412188561,0.0135313134465826,0.0382441301742352,"Promoter (<=1kb)",17,78378649,78396385,17737,1,"9489","ENST00000586325.5",0,"ENSG00000087157","PGS1","phosphatidylglycerophosphate synthase 1","ENST00000592569.1;ENST00000586325.5;ENST00000586510.6;ENST00000589425.5;ENST00000262764.11;ENST00000589689.5;ENST00000589426.5;ENST00000588169.5;ENST00000592043.5;ENST00000587356.1;ENST00000585521.2","101928674;9489;9489;9489;9489;9489;9489;9489;9489;9489;9489","18014;0;0;0;0;0;0;0;0;0;0"
"383","chr11",120210160,120210560,401,"*",3.32093103776676,2.5814373796132,3.80743996628527,-1.25154296660702,0.0134201102909944,0.0380561498760519,"Promoter (<=1kb)",11,120211032,120230334,19303,1,"220323","ENST00000328965.9",-472,"ENSG00000184232","OAF","out at first homolog","ENST00000328965.9;ENST00000531220.1","220323;220323","-472;-741"
"384","chr17",36544737,36545137,401,"*",3.83233068200737,3.08420873751794,4.32251251819872,-1.26774861418275,0.00313681950430139,0.0143954041582748,"Promoter (<=1kb)",17,36544912,36547747,2836,1,"79893","ENST00000611219.1",0,"ENSG00000278311","GGNBP2","gametogenetin binding protein 2","ENST00000611219.1;ENST00000617860.4;ENST00000613102.5;ENST00000618837.4;ENST00000616019.1;ENST00000610496.1","79893;79893;79893;79893;79893;80179","0;0;0;0;-367;-1302"
"385","chr19",11035896,11036296,401,"*",4.00016849663583,3.32184921136007,4.4597125467807,-1.16915741001505,0.0030754323862121,0.0142111679553309,"Promoter (<=1kb)",19,11035022,11059227,24206,1,"6597","ENST00000592158.2",874,"ENSG00000127616","SMARCA4","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4","ENST00000643549.1;ENST00000642726.1;ENST00000646484.1;ENST00000644737.1;ENST00000642628.1;ENST00000643296.1;ENST00000647230.1;ENST00000646510.1;ENST00000429416.8;ENST00000344626.10;ENST00000646693.2;ENST00000645460.1;ENST00000541122.6;ENST00000589677.5;ENST00000444061.8;ENST00000590574.6;ENST00000591545.6;ENST00000643995.1;ENST00000644327.1;ENST00000644065.1;ENST00000644963.1;ENST00000643208.1;ENST00000642350.1;ENST00000645061.1;ENST00000644290.1;ENST00000647268.1;ENST00000644267.1;ENST00000643857.1;ENST00000646183.1;ENST00000646746.1;ENST00000643534.1;ENST00000646593.1;ENST00000645648.1;ENST00000592604.6;ENST00000591595.5;ENST00000646236.1;ENST00000585799.5;ENST00000642508.1;ENST00000645236.1;ENST00000586892.1;ENST00000538456.4;ENST00000586985.2;ENST00000592158.2;ENST00000646889.1;ENST00000643929.1","6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597;6597","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51617;0;0;0;0;0;0;0;40898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2814;0;0;0;-4338;-4348"
"386","chr10",44959356,44959756,401,"*",4.2304427146372,3.46404862040048,4.72830028470298,-1.29576438069072,0.000635884580258398,0.00544674249747626,"Promoter (<=1kb)",10,44793584,44959709,166126,2,"220980","ENST00000669460.1",0,"ENSG00000224812","TMEM72-AS1","TMEM72 antisense RNA 1","ENST00000669460.1;ENST00000659078.1;ENST00000659737.1;ENST00000659915.1;ENST00000663109.1;ENST00000670425.1;ENST00000667765.1;ENST00000660870.1;ENST00000450287.2;ENST00000666306.1;ENST00000689847.1;ENST00000685555.1;ENST00000670791.1;ENST00000657941.1;ENST00000659921.1;ENST00000656140.1;ENST00000668436.1;ENST00000659185.1;ENST00000659046.1;ENST00000489171.5;ENST00000340258.10;ENST00000427758.5;ENST00000483709.6","220980;220980;220980;220980;220980;220980;220980;220980;220980;220980;220980;220980;220980;220980;220980;220980;220980;220980;220980;83937;83937;83937;83937","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-46;-75;-83"
"387","chr18",28175965,28176365,401,"*",4.14977714212172,2.90801707712474,4.80709110877245,-1.92437430653996,2.91974946766465e-06,0.000316983653930331,"Promoter (<=1kb)",18,27951764,28177000,225237,2,"1000","ENST00000675708.1",635,"ENSG00000170558","CDH2","cadherin 2","ENST00000269141.8;ENST00000676445.1;ENST00000675708.1;ENST00000430882.6;ENST00000413878.2","1000;1000;1000;1000;1000","0;0;0;0;0"
"388","chr4",55346178,55346578,401,"*",4.75431456685088,4.04440435815719,5.2279890838749,-1.21782948191432,0.000164585962405874,0.00248366235329775,"Promoter (<=1kb)",4,55346228,55388139,41912,1,"105377659","ENST00000679707.1",0,NA,"LINC02928","long intergenic non-protein coding RNA 2928","ENST00000679707.1;ENST00000680700.1;ENST00000679836.1;ENST00000264228.9;ENST00000679351.1;ENST00000505210.1;ENST00000678717.1","105377659;105377659;79644;79644;79644;79644;79644","0;0;0;0;0;0;-4519"
"389","chr6",105182004,105182404,401,"*",3.16978319363185,1.99906242310096,3.80744039624657,-1.82237408320877,0.00102388058152777,0.00723080638178075,"Promoter (1-2kb)",6,105157900,105180014,22115,2,"64208","ENST00000254765.4",-1990,"ENSG00000132429","POPDC3","popeye domain containing 3","ENST00000687937.1;ENST00000254765.4;ENST00000474760.1","154442;64208;64208","0;-1990;-2009"
"390","chr3",180036728,180037128,401,"*",3.93084050323235,3.32184178524453,4.35774758823983,-1.06765554091425,0.00772117713119653,0.0262792171509274,"Promoter (<=1kb)",3,179794958,180036937,241980,2,"51555","ENST00000467460.6",0,"ENSG00000114757","PEX5L","peroxisomal biogenesis factor 5 like","ENST00000467460.6;ENST00000263962.12;ENST00000485199.5;ENST00000472994.5;ENST00000465751.5;ENST00000474909.1","51555;51555;51555;51555;51555;51555","0;0;0;0;0;0"
"391","chr11",57458620,57459020,401,"*",4.42540074952522,3.80411131473106,4.85826436015044,-1.08794714769598,0.00179550300577836,0.0101734998589203,"Promoter (1-2kb)",11,57460528,57477534,17007,1,"349667","ENST00000335099.8",-1508,"ENSG00000186907","RTN4RL2","reticulon 4 receptor like 2","ENST00000335099.8;ENST00000533205.5;ENST00000395120.2","349667;349667;349667","-1508;-1837;-1846"
"392","chr19",41351531,41351931,401,"*",4.13133542333216,3.39914648037212,4.61471026296393,-1.24689396814052,0.00197781748861743,0.0107631364342276,"Promoter (<=1kb)",19,41350911,41384083,33173,1,"641649","ENST00000539627.5",620,"ENSG00000142046","TMEM91","transmembrane protein 91","ENST00000604424.1;ENST00000539627.5;ENST00000604123.5;ENST00000221930.6;ENST00000600196.2;ENST00000677934.1;ENST00000597453.1;ENST00000675972.1;ENST00000243578.8;ENST00000594416.1","593;641649;641649;7040;7040;7040;7040;80776;80776;80776","0;0;-2238;0;0;0;-3190;11999;12218;12234"
"393","chrX",30652688,30653088,401,"*",3.80726818772143,3.39178507748142,4.12946358313439,-0.771239803871892,0.0622428011196804,0.11345668905079,"Promoter (<=1kb)",23,30653359,30730608,77250,1,"2710","ENST00000378943.7",-271,"ENSG00000198814","GK","glycerol kinase","ENST00000378943.7;ENST00000378946.7;ENST00000692461.1;ENST00000427190.6;ENST00000378945.7;ENST00000481024.5;ENST00000479048.6;ENST00000487652.5;ENST00000471362.5;ENST00000378941.4","2710;2710;2710;2710;2710;2710;2710;2710;2710;2710","-271;-271;-271;-335;-390;-401;-408;-412;-419;-450"
"394","chr19",18192483,18192883,401,"*",4.14936941695031,3.58242232569511,4.55531414147249,-1.00612202971737,0.00723640126485722,0.0252483804543002,"Promoter (<=1kb)",19,18193218,18194160,943,1,"84769","ENST00000534421.1",-335,"ENSG00000254858","MPV17L2","MPV17 mitochondrial inner membrane protein like 2","ENST00000222256.9;ENST00000464076.3;ENST00000534421.1;ENST00000599612.3;ENST00000532896.5;ENST00000533807.3","5864;5864;84769;84769;84769;84769","11159;11159;-335;-335;-349;-367"
"395","chr3",171808840,171809240,401,"*",3.83215552158975,3.3198800813971,4.20942838674085,-0.922018931785331,0.02482354631193,0.0582001868662558,"Promoter (1-2kb)",3,171713878,171810437,96560,2,"5337","ENST00000498278.5",1197,"ENSG00000075651","PLD1","phospholipase D1","ENST00000351298.9;ENST00000356327.9;ENST00000498278.5;ENST00000440204.5;ENST00000460926.1;ENST00000497307.1","5337;5337;5337;5337;5337;5337","0;0;0;0;0;0"
"396","chrX",102768936,102769336,401,"*",3.9063455392326,3.32091425099367,4.32161737515999,-1.03261958967867,0.0106909354425144,0.0326536325113053,"Promoter (<=1kb)",23,102769158,102828561,59404,1,"100287765","ENST00000661018.1",0,NA,"LINC00630","long intergenic non-protein coding RNA 630","ENST00000661018.1;ENST00000664568.1;ENST00000431616.5;ENST00000668536.1;ENST00000440496.5;ENST00000420471.5;ENST00000663114.1;ENST00000658813.1;ENST00000416381.2;ENST00000435966.1;ENST00000656628.1","100287765;100287765;100287765;100287765;100287765;100287765;100287765;100287765;100287765;100287765;100287765","0;0;0;0;0;0;0;0;0;0;0"
"397","chr7",139231069,139231469,401,"*",4.22788807941688,3.58242610590632,4.67224977582616,-1.12259692862451,0.00243250433005869,0.0123455779587359,"Promoter (<=1kb)",7,139231237,139308236,77000,1,"254048","ENST00000473989.8",0,"ENSG00000157741","UBN2","ubinuclein 2","ENST00000486663.5;ENST00000473989.8","254048;254048","0;0"
"398","chr12",65278790,65279190,401,"*",4.62821890583521,3.69792632895161,5.18917649442327,-1.52330178268491,1.49558767161397e-05,0.000680497708124456,"Promoter (<=1kb)",12,65278926,65453787,174862,1,"253827","ENST00000538045.5",0,"ENSG00000174099","MSRB3","methionine sulfoxide reductase B3","ENST00000355192.8;ENST00000541897.5;ENST00000308259.10;ENST00000538725.1;ENST00000540804.5;ENST00000535664.5;ENST00000541189.5;ENST00000538045.5;ENST00000642411.1;ENST00000535239.5;ENST00000614640.4;ENST00000646299.1;ENST00000642404.1","253827;253827;253827;253827;253827;253827;253827;253827;253827;253827;253827;253827;253827","0;0;0;0;0;0;0;0;0;0;0;0;-295"
"399","chr10",14008048,14008448,401,"*",4.33837334794203,3.58244237593238,4.83185248925858,-1.28161783653935,0.000431699847427533,0.00435489135264404,"Promoter (<=1kb)",10,13693703,14008533,314831,2,"55691","ENST00000342409.3",85,"ENSG00000151474","FRMD4A","FERM domain containing 4A","ENST00000446193.1;ENST00000357447.7;ENST00000342409.3;ENST00000640906.1;ENST00000649947.1;ENST00000649423.1","105376425;55691;55691;55691;55691;55691","16233;0;0;0;0;0"
"400","chr7",1138430,1138830,401,"*",3.8071651024167,2.99968600219641,4.32178794351892,-1.35052248994233,0.00189130121212865,0.0104891784838594,"Promoter (<=1kb)",7,997633,1138260,140628,2,"84310","ENST00000491163.1",-170,"ENSG00000146540","C7orf50","chromosome 7 open reading frame 50","ENST00000357429.10;ENST00000397100.6;ENST00000397098.8;ENST00000491163.1","84310;84310;84310;84310","-173;-173;-183;-170"
"401","chr4",56435814,56436214,401,"*",4.59868621074335,4.12405857956599,4.9552216223757,-0.866657463727099,0.0105510967733022,0.0323439201201554,"Promoter (<=1kb)",4,56436039,56441863,5825,1,"10606","ENST00000504188.1",0,"ENSG00000128050","PAICS","phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase","ENST00000636730.1;ENST00000514888.5;ENST00000264221.6;ENST00000505164.5;ENST00000504188.1;ENST00000510584.1;ENST00000399688.7;ENST00000512576.3;ENST00000264220.6;ENST00000510643.5;ENST00000507724.1","10606;10606;10606;10606;10606;10606;10606;10606;5471;5471;5471","25298;0;0;0;0;0;0;-46;-199;-306;-318"
"402","chr15",85209527,85209927,401,"*",4.18912689297772,3.75378942213606,4.52309926408833,-0.803967628023335,0.0264133693619163,0.0608612113476973,"Promoter (<=1kb)",15,85208477,85209871,1395,2,"101929479","ENST00000559481.5",0,NA,"LOC101929479","golgin A2 pseudogene","ENST00000648573.1;ENST00000559481.5;ENST00000560811.5;ENST00000560405.5;ENST00000558470.1;ENST00000560756.5","101929479;101929479;101929479;101929479;101929479;727751","0;0;0;0;0;0"
"403","chr2",111883886,111884286,401,"*",4.72828762704286,3.9532296779714,5.22973680901694,-1.31020077755093,0.000111485642574163,0.00197210627227743,"Promoter (<=1kb)",2,111767640,111884193,116554,2,"64682","ENST00000341068.8",0,"ENSG00000153107","ANAPC1","anaphase promoting complex subunit 1","ENST00000341068.8;ENST00000451367.3;ENST00000628342.1;ENST00000489177.1;ENST00000467878.1","64682;64682;64682;64682;64682","0;-3008;-3061;0;0"
"404","chr14",89954580,89954980,401,"*",4.59953284943311,3.99952041789253,5.02203684635401,-1.05705741206288,0.00150475817062397,0.00908431672906827,"Promoter (<=1kb)",14,89412312,89954659,542348,2,"1112","ENST00000555070.1",0,"ENSG00000053254","FOXN3","forkhead box N3","ENST00000555070.1;ENST00000554976.5;ENST00000393452.7;ENST00000554180.5;ENST00000335725.9;ENST00000393454.6;ENST00000553617.5;ENST00000555565.5;ENST00000556867.1;ENST00000553569.1;ENST00000553527.1;ENST00000553989.1;ENST00000545686.6;ENST00000555178.5;ENST00000556498.1;ENST00000316738.12;ENST00000555872.5;ENST00000557685.5;ENST00000556609.5;ENST00000553871.5;ENST00000556639.5;ENST00000555608.5;ENST00000538485.6;ENST00000556005.1;ENST00000554761.5;ENST00000555430.1","1112;55775;55775;55775;55775;55775;55775;55775;55775;55775;55775;55775;55775;55775;55775;90141;90141;90141;90141;90141;90141;90141;90141;90141;90141;90141","0;0;-922;-927;-947;-958;-961;-975;-1013;-1030;-1057;-1543;-1585;-1592;-3313;0;-23;-579;0;-1975;0;0;0;-57;-1992;-2040"
"405","chr7",36153178,36153578,401,"*",4.12861011017881,3.52227391981076,4.55421687016959,-1.06466655050256,0.00471063321739079,0.0188677126494295,"Promoter (<=1kb)",7,36153254,36301538,148285,1,"80820","ENST00000242108.9",0,"ENSG00000122547","EEPD1","endonuclease/exonuclease/phosphatase family domain containing 1","ENST00000242108.9;ENST00000534978.1","80820;80820","0;0"
"406","chr12",89352782,89353182,401,"*",4.64343775710257,3.95237886006526,5.10873412686066,-1.19036703060413,0.000328540691401724,0.00374592378090596,"Promoter (<=1kb)",12,89347235,89352501,5267,2,"1848","ENST00000279488.8",-281,"ENSG00000139318","DUSP6","dual specificity phosphatase 6","ENST00000279488.8;ENST00000308385.6;ENST00000547291.1;ENST00000547140.1","1848;1848;1848;1848","-281;-377;-1611;-1200"
"407","chr1",155273264,155273664,401,"*",3.85867015675345,3.24831103649948,4.28624025787664,-1.06928471539901,0.00937119550613166,0.0298962202684544,"Promoter (<=1kb)",1,155262868,155273287,10420,2,"1196","ENST00000361168.9",0,"ENSG00000176444","CLK2","CDC like kinase 2","ENST00000361168.9;ENST00000368361.9;ENST00000476983.5;ENST00000355560.4;ENST00000497188.1;ENST00000471047.1;ENST00000484699.1;ENST00000368358.4;ENST00000496230.5","1196;1196;1196;1196;1196;1196;1196;57657;57657","0;0;0;0;-3901;0;-2423;-3799;-4035"
"408","chr14",31420424,31420824,401,"*",4.76728004569847,4.04350893647404,5.24701494251796,-1.23770205627166,0.000175820922793582,0.00257921170453577,"Promoter (<=1kb)",14,31420758,31452883,32126,1,"101927124","ENST00000502430.2",0,"ENSG00000250365","HEATR5A-DT","HEATR5A divergent transcript","ENST00000549844.5;ENST00000502430.2;ENST00000660225.1;ENST00000550431.1;ENST00000543095.7;ENST00000549185.5;ENST00000382464.6;ENST00000547378.1;ENST00000549184.1","101927124;101927124;101927124;101927124;25938;25938;25938;25938;25938","0;0;-96;-120;0;0;0;0;-129"
"409","chr22",41926704,41927104,401,"*",3.70046212299314,3.00208041703484,4.16903179102152,-1.19613529805342,0.00732493634608044,0.0254248717011534,"Promoter (<=1kb)",22,41922032,41926806,4775,2,"115650","ENST00000291232.5",0,"ENSG00000159958","TNFRSF13C","TNF receptor superfamily member 13C","ENST00000582688.1;ENST00000291232.5","100616259;115650","-3407;0"
"410","chr1",164771516,164771916,401,"*",4.10848325341533,3.75465762315973,4.39239749787074,-0.672965239254369,0.0705732320338675,0.124439792516043,"Promoter (<=1kb)",1,164772912,164807571,34660,1,"5087","ENST00000558837.5",-996,"ENSG00000185630","PBX1","PBX homeobox 1","ENST00000421530.1;ENST00000420696.7;ENST00000340699.7;ENST00000627490.2;ENST00000367897.5;ENST00000559240.5;ENST00000699845.1;ENST00000559578.1;ENST00000560469.5;ENST00000496120.6;ENST00000468104.5;ENST00000560641.5;ENST00000482110.5;ENST00000699846.1;ENST00000699847.1;ENST00000558837.5","100505795;5087;5087;5087;5087;5087;5087;5087;5087;5087;5087;5087;5087;5087;5087;5087","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-996"
